CustomerID,Ticker,Quantity,AsOfDate
C100533,PTCVZ,893,2025-09-01
C100533,CJO,1201,2025-09-01
C100533,JBM,206,2025-09-01
C100533,ENGF,798,2025-09-01
C100533,PDTOU,1994,2025-09-01
C100533,BWJZ,989,2025-09-01
C100533,NTUX,1652,2025-09-01
C100533,ESMX,1088,2025-09-01
C100533,TARPY,307,2025-09-01
C100534,REK,1879,2025-09-01
C100534,WKYOP,746,2025-09-01
C100534,DBY,296,2025-09-01
C100534,MFZI,1875,2025-09-01
C100534,ITQ,1083,2025-09-01
C100534,GBP,155,2025-09-01
C100534,ESMX,341,2025-09-01
C100534,AOJU,1274,2025-09-01
C100534,SXRVQ,1606,2025-09-01
C100534,ROJT,621,2025-09-01
C100534,PQAYV,719,2025-09-01
C100534,VNH,190,2025-09-01
C100534,UCFR,1424,2025-09-01
C100534,BZP,1636,2025-09-01
C100535,HPZMD,1448,2025-09-01
C100535,RFC,1367,2025-09-01
C100535,EZGC,646,2025-09-01
C100535,XKFZ,1082,2025-09-01
C100535,TEH,636,2025-09-01
C100535,EYERS,1182,2025-09-01
C100535,QPESE,1510,2025-09-01
C100535,LCRVI,1102,2025-09-01
C100535,HUMGL,1797,2025-09-01
C100535,JFG,1306,2025-09-01
C100535,NXVG,853,2025-09-01
C100535,LKLY,1750,2025-09-01
C100535,TEDO,1160,2025-09-01
C100535,VKB,555,2025-09-01
C100536,OJLHF,896,2025-09-01
C100536,PBBUP,1528,2025-09-01
C100536,SLRY,84,2025-09-01
C100536,KZXVY,66,2025-09-01
C100536,QGJ,630,2025-09-01
C100536,MFOYS,969,2025-09-01
C100536,QWPSB,683,2025-09-01
C100536,SFQ,1261,2025-09-01
C100536,HZZ,1075,2025-09-01
C100536,VKB,1460,2025-09-01
C100536,CWWFV,1210,2025-09-01
C100536,BHICN,1648,2025-09-01
C100536,EKJCY,1084,2025-09-01
C100536,GTYH,1169,2025-09-01
C100537,HLSEL,1279,2025-09-01
C100537,MOSWO,1953,2025-09-01
C100537,QPC,1000,2025-09-01
C100537,YNZO,1135,2025-09-01
C100537,HYQTC,732,2025-09-01
C100537,XUWX,1066,2025-09-01
C100537,KUI,142,2025-09-01
C100538,MSLHS,1284,2025-09-01
C100538,DZI,1522,2025-09-01
C100538,IHYA,147,2025-09-01
C100538,HKNX,410,2025-09-01
C100538,UAOYK,1862,2025-09-01
C100538,RRJ,1031,2025-09-01
C100538,MLFM,181,2025-09-01
C100538,BQXZT,538,2025-09-01
C100538,URQYJ,1555,2025-09-01
C100538,POSSK,245,2025-09-01
C100538,WKYOP,74,2025-09-01
C100538,CES,1706,2025-09-01
C100538,ZHZR,986,2025-09-01
C100538,UIHUJ,1356,2025-09-01
C100539,WASRN,103,2025-09-01
C100539,REWAF,1223,2025-09-01
C100539,AJOLB,1524,2025-09-01
C100539,USRM,169,2025-09-01
C100539,URQYJ,452,2025-09-01
C100539,NEJHK,1848,2025-09-01
C100540,QPC,365,2025-09-01
C100540,MUSKV,1421,2025-09-01
C100540,LBGDH,1765,2025-09-01
C100540,THP,72,2025-09-01
C100541,FBLSO,1984,2025-09-01
C100541,GGD,990,2025-09-01
C100541,ROJT,795,2025-09-01
C100541,FIWZH,501,2025-09-01
C100542,OMWIY,1825,2025-09-01
C100542,GLHTL,296,2025-09-01
C100542,MOSWO,817,2025-09-01
C100542,KHFTC,38,2025-09-01
C100542,BWBA,141,2025-09-01
C100542,HSSU,753,2025-09-01
C100542,AXM,1785,2025-09-01
C100542,XMDWL,973,2025-09-01
C100542,IRRD,1240,2025-09-01
C100542,KKHDK,254,2025-09-01
C100543,NTVB,875,2025-09-01
C100543,GLHTL,649,2025-09-01
C100543,AKOAQ,1897,2025-09-01
C100543,ATE,317,2025-09-01
C100543,TTH,761,2025-09-01
C100544,RJOI,246,2025-09-01
C100544,ZGW,1432,2025-09-01
C100544,USVXZ,99,2025-09-01
C100544,VRZ,1472,2025-09-01
C100544,MVXJK,941,2025-09-01
C100545,HZOM,343,2025-09-01
C100545,WLW,1708,2025-09-01
C100545,ZIQU,1862,2025-09-01
C100545,HZZ,270,2025-09-01
C100545,HUMGL,23,2025-09-01
C100545,MOSWO,223,2025-09-01
C100545,RRJ,1262,2025-09-01
C100545,DTBYQ,895,2025-09-01
C100545,UIKD,1475,2025-09-01
C100545,SEHZP,380,2025-09-01
C100545,HRM,48,2025-09-01
C100546,AJDX,190,2025-09-01
C100546,AITDJ,1363,2025-09-01
C100546,WBG,1283,2025-09-01
C100546,SPZRA,667,2025-09-01
C100546,XVB,742,2025-09-01
C100547,QYXRA,628,2025-09-01
C100547,JYUH,1706,2025-09-01
C100547,LSCOB,703,2025-09-01
C100547,LRJLC,1384,2025-09-01
C100547,PVRH,1306,2025-09-01
C100547,TTH,259,2025-09-01
C100547,AJLY,361,2025-09-01
C100548,AZSVP,1518,2025-09-01
C100548,REK,435,2025-09-01
C100548,LVV,505,2025-09-01
C100548,NWWHU,1232,2025-09-01
C100548,VOYZR,1356,2025-09-01
C100548,VUFA,949,2025-09-01
C100548,ENGF,207,2025-09-01
C100548,AOC,438,2025-09-01
C100548,TNCQV,1876,2025-09-01
C100548,NIEX,679,2025-09-01
C100548,OMWIY,716,2025-09-01
C100548,PJUHG,169,2025-09-01
C100548,WOO,1703,2025-09-01
C100549,HKNX,721,2025-09-01
C100549,FFBQF,1476,2025-09-01
C100549,QRS,294,2025-09-01
C100549,IVNSH,1617,2025-09-01
C100549,ISI,904,2025-09-01
C100549,QWPSB,724,2025-09-01
C100549,KOG,1037,2025-09-01
C100549,IMD,417,2025-09-01
C100550,EZEH,1493,2025-09-01
C100550,CYLG,1103,2025-09-01
C100550,XPMCJ,735,2025-09-01
C100550,PNKI,1923,2025-09-01
C100550,VUFA,575,2025-09-01
C100550,AKML,291,2025-09-01
C100550,OML,498,2025-09-01
C100550,PZVHJ,1025,2025-09-01
C100550,FET,1383,2025-09-01
C100551,ENGF,90,2025-09-01
C100551,MYA,1511,2025-09-01
C100551,IRKXL,1706,2025-09-01
C100551,HPZMD,1224,2025-09-01
C100551,QHKZE,1517,2025-09-01
C100551,KUL,617,2025-09-01
C100551,PZVHJ,100,2025-09-01
C100551,BBYX,1717,2025-09-01
C100551,WID,1903,2025-09-01
C100551,USVXZ,1478,2025-09-01
C100551,RFC,789,2025-09-01
C100552,XPMCJ,1723,2025-09-01
C100552,BHICN,828,2025-09-01
C100552,NGXB,1553,2025-09-01
C100552,NIACK,526,2025-09-01
C100552,AJLY,658,2025-09-01
C100552,QSC,583,2025-09-01
C100552,RJK,1230,2025-09-01
C100552,ZGW,119,2025-09-01
C100552,FDD,1037,2025-09-01
C100552,FBYB,1095,2025-09-01
C100553,JBM,1692,2025-09-01
C100553,NBGWL,864,2025-09-01
C100553,SMGRA,319,2025-09-01
C100553,GTYH,756,2025-09-01
C100553,ATE,1602,2025-09-01
C100553,OANHZ,1357,2025-09-01
C100553,RMAH,1349,2025-09-01
C100553,CWWFV,1495,2025-09-01
C100553,OMWIY,1555,2025-09-01
C100553,RDCQB,1866,2025-09-01
C100553,YBY,19,2025-09-01
C100553,ZHZR,1195,2025-09-01
C100553,MSLHS,1225,2025-09-01
C100553,AQO,993,2025-09-01
C100554,GDF,199,2025-09-01
C100554,JYS,254,2025-09-01
C100554,OOX,1703,2025-09-01
C100554,AFUX,1512,2025-09-01
C100554,REK,1855,2025-09-01
C100554,QTSFL,1645,2025-09-01
C100554,AUITQ,1906,2025-09-01
C100554,YHSK,323,2025-09-01
C100555,WVAW,1086,2025-09-01
C100555,ZHZR,63,2025-09-01
C100555,JRRO,1531,2025-09-01
C100556,GSHRU,926,2025-09-01
C100556,ZGOJ,1088,2025-09-01
C100556,HKNX,520,2025-09-01
C100556,HYRF,386,2025-09-01
C100556,HPZMD,1142,2025-09-01
C100556,IRKXL,777,2025-09-01
C100556,AQO,1980,2025-09-01
C100556,KUYA,1339,2025-09-01
C100556,DZI,381,2025-09-01
C100557,EKJCY,1960,2025-09-01
C100557,LVQP,850,2025-09-01
C100557,CSEG,461,2025-09-01
C100557,LVV,1869,2025-09-01
C100558,MOSWO,1384,2025-09-01
C100558,TSK,576,2025-09-01
C100558,RTYK,331,2025-09-01
C100559,SEHZP,20,2025-09-01
C100559,KFNI,1117,2025-09-01
C100559,BFG,932,2025-09-01
C100559,OER,814,2025-09-01
C100559,NHV,897,2025-09-01
C100559,BTSV,977,2025-09-01
C100559,FDD,1830,2025-09-01
C100559,BYWX,138,2025-09-01
C100559,NRVIA,537,2025-09-01
C100559,RFF,885,2025-09-01
C100559,LMHK,72,2025-09-01
C100559,IYBWC,988,2025-09-01
C100559,ANLR,1958,2025-09-01
C100559,HYQTC,1047,2025-09-01
C100560,CQOAC,1706,2025-09-01
C100560,BTQGT,367,2025-09-01
C100560,QRS,214,2025-09-01
C100560,HOO,801,2025-09-01
C100560,CSEG,920,2025-09-01
C100560,NXJSV,829,2025-09-01
C100560,SPZRA,799,2025-09-01
C100560,EKJCY,770,2025-09-01
C100560,NIACK,381,2025-09-01
C100561,MLFM,787,2025-09-01
C100561,GZJA,1520,2025-09-01
C100561,ETWH,1773,2025-09-01
C100561,UZXTV,794,2025-09-01
C100561,TNT,1897,2025-09-01
C100561,KZXVY,869,2025-09-01
C100562,YWG,313,2025-09-01
C100562,EYCEP,900,2025-09-01
C100562,IGRIG,1232,2025-09-01
C100562,WKYOP,1631,2025-09-01
C100562,ANJ,638,2025-09-01
C100562,LCRVI,278,2025-09-01
C100562,QHKZE,368,2025-09-01
C100562,RMAH,1490,2025-09-01
C100562,DGFQX,736,2025-09-01
C100563,NGXB,72,2025-09-01
C100563,BLHH,1996,2025-09-01
C100563,LBDKO,1627,2025-09-01
C100563,QQM,334,2025-09-01
C100564,XVB,1147,2025-09-01
C100564,ITMNM,1600,2025-09-01
C100564,AQHW,1873,2025-09-01
C100564,NRVIA,1132,2025-09-01
C100564,USFP,625,2025-09-01
C100564,IRRD,179,2025-09-01
C100564,BSU,690,2025-09-01
C100564,NGDLP,1718,2025-09-01
C100564,KREEP,874,2025-09-01
C100564,PNM,1261,2025-09-01
C100564,KOKF,438,2025-09-01
C100564,NSL,1439,2025-09-01
C100564,JJH,1790,2025-09-01
C100565,LDXCH,1543,2025-09-01
C100565,GMC,469,2025-09-01
C100565,PFCH,1192,2025-09-01
C100565,DMBKK,1382,2025-09-01
C100565,MFOYS,1603,2025-09-01
C100565,CJO,422,2025-09-01
C100565,RZPY,1002,2025-09-01
C100565,PVAU,1151,2025-09-01
C100565,YFA,487,2025-09-01
C100565,CES,272,2025-09-01
C100565,ESMX,1677,2025-09-01
C100565,OTEN,948,2025-09-01
C100565,SHAYC,1894,2025-09-01
C100565,LTGW,603,2025-09-01
C100566,QIZZ,823,2025-09-01
C100566,ZMKI,1221,2025-09-01
C100566,SYZXC,1300,2025-09-01
C100566,NIACK,1310,2025-09-01
C100566,IYBWC,1749,2025-09-01
C100566,GMC,820,2025-09-01
C100566,TZC,889,2025-09-01
C100566,OGJGR,920,2025-09-01
C100566,OMWIY,695,2025-09-01
C100566,MJYL,1217,2025-09-01
C100566,IHYA,1508,2025-09-01
C100566,OJLHF,660,2025-09-01
C100566,NSL,185,2025-09-01
C100567,ROJT,1285,2025-09-01
C100567,REK,216,2025-09-01
C100567,WVAW,245,2025-09-01
C100567,XUWX,1868,2025-09-01
C100567,SND,1108,2025-09-01
C100567,KBJZN,1363,2025-09-01
C100567,SLRY,1847,2025-09-01
C100567,ANJ,1727,2025-09-01
C100568,UFU,30,2025-09-01
C100568,GZJA,1550,2025-09-01
C100568,LHAUQ,834,2025-09-01
C100568,FUBQ,761,2025-09-01
C100568,USOZ,551,2025-09-01
C100568,EZEH,1123,2025-09-01
C100568,DTOT,1999,2025-09-01
C100568,ZGW,573,2025-09-01
C100568,UCFR,883,2025-09-01
C100568,HZRHO,1176,2025-09-01
C100568,AHTX,1147,2025-09-01
C100568,TSK,1190,2025-09-01
C100568,KOKF,1043,2025-09-01
C100569,SUB,526,2025-09-01
C100569,MSLHS,1696,2025-09-01
C100569,RZPY,602,2025-09-01
C100569,IRRD,996,2025-09-01
C100569,SMGRA,1941,2025-09-01
C100569,TTLY,607,2025-09-01
C100569,WWJE,333,2025-09-01
C100570,HRYDD,1957,2025-09-01
C100570,ZPDCR,972,2025-09-01
C100570,LPNIP,614,2025-09-01
C100570,QLRX,1737,2025-09-01
C100570,UFUF,1794,2025-09-01
C100570,VQU,601,2025-09-01
C100570,XEW,376,2025-09-01
C100570,AFD,72,2025-09-01
C100570,OML,845,2025-09-01
C100570,WLW,821,2025-09-01
C100570,MGJ,1568,2025-09-01
C100570,LMHK,1593,2025-09-01
C100571,GEL,1641,2025-09-01
C100571,BUJ,901,2025-09-01
C100571,MSLHS,1716,2025-09-01
C100571,GDF,517,2025-09-01
C100572,GTYH,1729,2025-09-01
C100572,EYERS,1863,2025-09-01
C100572,ZGJ,202,2025-09-01
C100572,QVSL,265,2025-09-01
C100572,TNT,209,2025-09-01
C100572,RFJMR,1305,2025-09-01
C100572,JRZ,949,2025-09-01
C100572,URQYJ,107,2025-09-01
C100572,XKFZ,1195,2025-09-01
C100572,NBGWL,1706,2025-09-01
C100572,SPZRA,91,2025-09-01
C100572,KEJT,1522,2025-09-01
C100572,KUYA,731,2025-09-01
C100573,FITJ,134,2025-09-01
C100573,VQPD,533,2025-09-01
C100573,WOO,226,2025-09-01
C100574,NFOR,1031,2025-09-01
C100574,GGD,591,2025-09-01
C100574,WASRN,509,2025-09-01
C100574,PSBT,1666,2025-09-01
C100574,KBXO,1938,2025-09-01
C100574,GERAA,1908,2025-09-01
C100574,HRYDD,1701,2025-09-01
C100574,QGJ,967,2025-09-01
C100574,HZRHO,77,2025-09-01
C100574,XREL,255,2025-09-01
C100574,WKYOP,1274,2025-09-01
C100575,FZETA,240,2025-09-01
C100575,JYUH,1710,2025-09-01
C100575,BVB,1776,2025-09-01
C100575,ADWZ,1407,2025-09-01
C100575,ANHZ,1220,2025-09-01
C100575,NGDLP,890,2025-09-01
C100575,SYZXC,723,2025-09-01
C100575,NBGWL,1327,2025-09-01
C100575,WTAOP,274,2025-09-01
C100575,KREEP,954,2025-09-01
C100575,FRWQW,804,2025-09-01
C100575,UUE,917,2025-09-01
C100575,BWBA,290,2025-09-01
C100575,ZQKZJ,1405,2025-09-01
C100576,WOO,237,2025-09-01
C100576,GCAO,1705,2025-09-01
C100576,QKP,1064,2025-09-01
C100576,PSBT,66,2025-09-01
C100577,OUJ,254,2025-09-01
C100577,REZ,1131,2025-09-01
C100577,PSNV,1768,2025-09-01
C100577,MTWDE,428,2025-09-01
C100577,PFCH,1628,2025-09-01
C100577,BWBA,1738,2025-09-01
C100577,EZGC,534,2025-09-01
C100577,OML,1697,2025-09-01
C100577,JRRO,1461,2025-09-01
C100578,PYO,1126,2025-09-01
C100578,USRM,1335,2025-09-01
C100578,JYS,1967,2025-09-01
C100578,EYCEP,1019,2025-09-01
C100579,MKNXR,1991,2025-09-01
C100579,PJAWE,1057,2025-09-01
C100579,ZHWU,956,2025-09-01
C100579,GMC,1491,2025-09-01
C100579,XCKAF,1127,2025-09-01
C100580,FPIS,769,2025-09-01
C100580,QSC,878,2025-09-01
C100580,GJQJR,1110,2025-09-01
C100580,FNLLW,1682,2025-09-01
C100580,VQPD,907,2025-09-01
C100580,GTYH,1492,2025-09-01
C100580,NTUX,211,2025-09-01
C100580,HQPT,978,2025-09-01
C100580,TMP,798,2025-09-01
C100580,BLHH,1242,2025-09-01
C100580,QGC,1218,2025-09-01
C100580,WLW,1653,2025-09-01
C100581,CSEG,1422,2025-09-01
C100581,OML,619,2025-09-01
C100581,PNM,418,2025-09-01
C100581,NDFD,917,2025-09-01
C100581,XUWX,1457,2025-09-01
C100581,NOT,1049,2025-09-01
C100581,REK,1848,2025-09-01
C100582,EMF,1628,2025-09-01
C100582,BQQBS,226,2025-09-01
C100582,ENGF,1993,2025-09-01
C100582,EZGC,1925,2025-09-01
C100582,WBG,59,2025-09-01
C100582,AXM,1820,2025-09-01
C100582,AQHW,850,2025-09-01
C100582,UFUF,1731,2025-09-01
C100582,MBTTD,992,2025-09-01
C100582,GMYHH,1323,2025-09-01
C100582,ESQ,505,2025-09-01
C100582,JAJTW,1071,2025-09-01
C100582,TPAF,32,2025-09-01
C100583,ZHWU,692,2025-09-01
C100583,OTEN,1677,2025-09-01
C100583,VTRPU,1162,2025-09-01
C100583,ZGOJ,1225,2025-09-01
C100583,DJRTW,256,2025-09-01
C100583,USOZ,1699,2025-09-01
C100583,ZJSXT,681,2025-09-01
C100583,RKUX,827,2025-09-01
C100583,HPZMD,1271,2025-09-01
C100583,YAV,1978,2025-09-01
C100583,EZEH,972,2025-09-01
C100583,GDF,867,2025-09-01
C100583,YCYR,1148,2025-09-01
C100584,GEL,908,2025-09-01
C100584,EZEH,378,2025-09-01
C100584,MYA,1913,2025-09-01
C100584,ZIQU,1311,2025-09-01
C100584,ZMGPF,1906,2025-09-01
C100584,RKTA,1936,2025-09-01
C100585,SHAYC,1080,2025-09-01
C100585,PBBUP,1124,2025-09-01
C100585,LKLY,47,2025-09-01
C100585,JFG,770,2025-09-01
C100585,ETUOT,788,2025-09-01
C100585,VYUH,1878,2025-09-01
C100585,CQOAC,379,2025-09-01
C100586,RFJMR,535,2025-09-01
C100586,WTAOP,1375,2025-09-01
C100586,NQQXU,230,2025-09-01
C100586,ETWH,1660,2025-09-01
C100586,MZI,586,2025-09-01
C100586,BLHH,946,2025-09-01
C100586,DFPC,1668,2025-09-01
C100586,CYLG,1831,2025-09-01
C100587,MQH,1116,2025-09-01
C100587,SSNOZ,1964,2025-09-01
C100587,QHKZE,1182,2025-09-01
C100588,AOJU,1844,2025-09-01
C100588,HSSU,1452,2025-09-01
C100588,NXJSV,768,2025-09-01
C100589,NTVB,1780,2025-09-01
C100589,IYFI,745,2025-09-01
C100589,ECNQI,1015,2025-09-01
C100589,AQHW,1996,2025-09-01
C100589,OGJGR,1544,2025-09-01
C100589,NIEX,221,2025-09-01
C100589,URQYJ,1595,2025-09-01
C100589,REWAF,130,2025-09-01
C100589,JGH,990,2025-09-01
C100589,XKFZ,1096,2025-09-01
C100589,VMN,393,2025-09-01
C100589,MKO,1380,2025-09-01
C100590,SYZXC,758,2025-09-01
C100590,DTOT,349,2025-09-01
C100590,JRZ,1275,2025-09-01
C100590,YBU,538,2025-09-01
C100590,ORWR,706,2025-09-01
C100591,DFPC,15,2025-09-01
C100591,EMF,1883,2025-09-01
C100591,WVAW,1920,2025-09-01
C100591,MBTTD,1829,2025-09-01
C100591,NWWHU,1964,2025-09-01
C100591,LTGW,270,2025-09-01
C100591,IMG,99,2025-09-01
C100591,KOKF,1529,2025-09-01
C100592,PSNV,1581,2025-09-01
C100592,BWBA,1790,2025-09-01
C100592,SND,1175,2025-09-01
C100592,JBM,671,2025-09-01
C100592,MLFM,1254,2025-09-01
C100592,NTVB,781,2025-09-01
C100592,ATE,99,2025-09-01
C100592,NCRE,921,2025-09-01
C100593,QGJ,1551,2025-09-01
C100593,ZJSXT,1211,2025-09-01
C100593,XFNEW,1537,2025-09-01
C100593,HZOM,470,2025-09-01
C100593,IUNJ,302,2025-09-01
C100593,PZVHJ,430,2025-09-01
C100593,HKNX,1043,2025-09-01
C100593,TARPY,1005,2025-09-01
C100593,BSAI,1547,2025-09-01
C100593,XEAK,1418,2025-09-01
C100593,IVNSH,85,2025-09-01
C100593,DZI,171,2025-09-01
C100593,HZRHO,1126,2025-09-01
C100593,YAV,694,2025-09-01
C100594,ETWH,1269,2025-09-01
C100594,MURH,156,2025-09-01
C100594,YCYR,1086,2025-09-01
C100594,AOC,183,2025-09-01
C100594,ESMX,969,2025-09-01
C100594,IIZ,1097,2025-09-01
C100594,CSEG,1281,2025-09-01
C100594,GMYHH,100,2025-09-01
C100594,BHZY,1201,2025-09-01
C100594,SFQ,1471,2025-09-01
C100594,EYU,1830,2025-09-01
C100595,PTCVZ,515,2025-09-01
C100595,HED,1875,2025-09-01
C100595,AFD,1419,2025-09-01
C100595,YTR,283,2025-09-01
C100596,ZMMY,1086,2025-09-01
C100596,ZQKZJ,1433,2025-09-01
C100596,BWBA,1263,2025-09-01
C100596,ZHWU,602,2025-09-01
C100596,DFPC,212,2025-09-01
C100597,CROZ,1977,2025-09-01
C100597,SSNOZ,1200,2025-09-01
C100597,EBA,1258,2025-09-01
C100597,CES,908,2025-09-01
C100597,YNZO,1052,2025-09-01
C100597,NBGWL,829,2025-09-01
C100597,KEJT,765,2025-09-01
C100597,CCD,1169,2025-09-01
C100597,REZ,658,2025-09-01
C100597,LSI,624,2025-09-01
C100597,HPZMD,743,2025-09-01
C100597,FKIJS,613,2025-09-01
C100597,YADL,1775,2025-09-01
C100597,FLAI,1865,2025-09-01
C100598,YBU,1692,2025-09-01
C100598,VRZ,866,2025-09-01
C100598,KFNI,102,2025-09-01
C100598,GBP,480,2025-09-01
C100598,RMAH,408,2025-09-01
C100598,QRS,1369,2025-09-01
C100598,PQK,1133,2025-09-01
C100598,JKBBO,1259,2025-09-01
C100598,SSNOZ,694,2025-09-01
C100598,AITDJ,118,2025-09-01
C100599,UZXTV,1420,2025-09-01
C100599,CCD,608,2025-09-01
C100599,PQAYV,718,2025-09-01
C100599,KEJT,890,2025-09-01
C100599,SUB,347,2025-09-01
C100599,KDIJV,395,2025-09-01
C100600,WKQEY,494,2025-09-01
C100600,DGFQX,204,2025-09-01
C100600,PAG,1808,2025-09-01
C100600,PZVHJ,1157,2025-09-01
C100600,PQK,1469,2025-09-01
C100600,LKLY,963,2025-09-01
C100600,WWJE,1844,2025-09-01
C100601,BBYX,581,2025-09-01
C100601,FIWZH,1521,2025-09-01
C100601,CJO,1938,2025-09-01
C100602,SUB,1801,2025-09-01
C100602,ENGF,1131,2025-09-01
C100602,FDD,68,2025-09-01
C100602,PUFCF,528,2025-09-01
C100602,GMC,541,2025-09-01
C100602,OML,1698,2025-09-01
C100602,AKOAQ,1211,2025-09-01
C100602,LOTU,900,2025-09-01
C100602,SEHZP,177,2025-09-01
C100603,XVB,1843,2025-09-01
C100603,LJPL,1470,2025-09-01
C100603,IMG,949,2025-09-01
C100603,ZQME,960,2025-09-01
C100603,BQQBS,1782,2025-09-01
C100603,BVB,192,2025-09-01
C100603,WID,1653,2025-09-01
C100603,LRJLC,935,2025-09-01
C100603,AFD,957,2025-09-01
C100603,ZIQU,1720,2025-09-01
C100603,RJOI,1781,2025-09-01
C100603,PVAU,1230,2025-09-01
C100603,YTR,182,2025-09-01
C100603,IMD,1825,2025-09-01
C100604,TZC,677,2025-09-01
C100604,UZXTV,1511,2025-09-01
C100604,KEJT,925,2025-09-01
C100604,IUNJ,217,2025-09-01
C100604,NEJHK,756,2025-09-01
C100604,GZUXF,1006,2025-09-01
C100604,WID,1700,2025-09-01
C100605,MQH,1185,2025-09-01
C100605,WVAW,1024,2025-09-01
C100605,HLSEL,1877,2025-09-01
C100605,GZJA,1743,2025-09-01
C100605,AZSVP,534,2025-09-01
C100605,CFQZ,267,2025-09-01
C100605,RHI,350,2025-09-01
C100606,PVAU,647,2025-09-01
C100606,HXWQP,185,2025-09-01
C100606,GGOC,754,2025-09-01
C100606,BIBMX,521,2025-09-01
C100606,LBDKO,980,2025-09-01
C100607,CIM,1336,2025-09-01
C100607,RFF,564,2025-09-01
C100607,KBXO,137,2025-09-01
C100607,PYO,1064,2025-09-01
C100607,TEH,1590,2025-09-01
C100607,KKHDK,1987,2025-09-01
C100607,PSNV,1468,2025-09-01
C100607,ZTSC,179,2025-09-01
C100607,VMN,1359,2025-09-01
C100607,YFA,1404,2025-09-01
C100607,CRHS,1201,2025-09-01
C100608,DJRTW,875,2025-09-01
C100608,IHYA,1768,2025-09-01
C100608,QSC,1441,2025-09-01
C100608,QBZ,1965,2025-09-01
C100608,ZMKI,668,2025-09-01
C100608,JHDE,1569,2025-09-01
C100609,IGRIG,1336,2025-09-01
C100609,HKNX,373,2025-09-01
C100609,NQQXU,568,2025-09-01
C100609,QGJ,1090,2025-09-01
C100609,EKJCY,1640,2025-09-01
C100609,YNZO,942,2025-09-01
C100610,NOT,1042,2025-09-01
C100610,JFG,1570,2025-09-01
C100610,UUE,1646,2025-09-01
C100610,KUL,1468,2025-09-01
C100610,TEDO,25,2025-09-01
C100611,IUGA,1878,2025-09-01
C100611,MCKL,1952,2025-09-01
C100611,SBJ,145,2025-09-01
C100611,PUFCF,1172,2025-09-01
C100611,BHZY,1517,2025-09-01
C100611,YWG,1966,2025-09-01
C100611,QVBU,1542,2025-09-01
C100611,VQU,1841,2025-09-01
C100611,WLN,622,2025-09-01
C100611,BWJZ,213,2025-09-01
C100611,VTZ,148,2025-09-01
C100611,KFNI,75,2025-09-01
C100612,FBYB,1958,2025-09-01
C100612,DGNK,1999,2025-09-01
C100612,FVOPV,1316,2025-09-01
C100612,BYWX,746,2025-09-01
C100612,UGFOQ,1828,2025-09-01
C100612,OJLHF,150,2025-09-01
C100612,WMF,1426,2025-09-01
C100612,QGC,851,2025-09-01
C100613,QZIZI,1012,2025-09-01
C100613,CRHS,991,2025-09-01
C100613,MTWDE,555,2025-09-01
C100613,ZNK,452,2025-09-01
C100613,MURH,757,2025-09-01
C100613,RZPY,1731,2025-09-01
C100613,BWBA,1231,2025-09-01
C100613,ESQ,202,2025-09-01
C100613,WWJE,97,2025-09-01
C100613,LJJEF,1392,2025-09-01
C100613,WLN,1054,2025-09-01
C100614,OTEN,406,2025-09-01
C100614,ITQ,451,2025-09-01
C100614,HZZ,1986,2025-09-01
C100614,BIBMX,1351,2025-09-01
C100615,OML,831,2025-09-01
C100615,ZPDCR,1789,2025-09-01
C100615,XEW,223,2025-09-01
C100615,GLHTL,1638,2025-09-01
C100615,PVAU,1291,2025-09-01
C100615,TMP,1203,2025-09-01
C100615,FET,626,2025-09-01
C100615,RJBRI,986,2025-09-01
C100615,ITQ,831,2025-09-01
C100615,CES,75,2025-09-01
C100615,SYZXC,446,2025-09-01
C100615,CJO,1727,2025-09-01
C100615,YTBXO,1336,2025-09-01
C100616,CGR,1555,2025-09-01
C100616,VQPD,998,2025-09-01
C100616,HHIOD,152,2025-09-01
C100616,REWAF,172,2025-09-01
C100616,AQO,1558,2025-09-01
C100616,QZIZI,1462,2025-09-01
C100616,BYWX,1750,2025-09-01
C100617,AFD,583,2025-09-01
C100617,IYFI,352,2025-09-01
C100617,LVQP,1308,2025-09-01
C100617,KKHDK,672,2025-09-01
C100617,TNT,393,2025-09-01
C100617,RFJMR,1622,2025-09-01
C100617,MTWDE,1361,2025-09-01
C100617,QZIZI,1904,2025-09-01
C100617,GJQJR,951,2025-09-01
C100617,ONCC,41,2025-09-01
C100617,GDF,1945,2025-09-01
C100618,KUL,247,2025-09-01
C100618,ZTSC,1018,2025-09-01
C100618,NBGWL,1740,2025-09-01
C100618,WDZKD,634,2025-09-01
C100618,MITJY,326,2025-09-01
C100618,NOI,238,2025-09-01
C100618,LTGW,1979,2025-09-01
C100618,RFJMR,1906,2025-09-01
C100618,ETUOT,1168,2025-09-01
C100618,WID,923,2025-09-01
C100618,MKNXR,1720,2025-09-01
C100618,NMCB,1914,2025-09-01
C100619,LCSL,1311,2025-09-01
C100619,AWOK,447,2025-09-01
C100619,JTON,1459,2025-09-01
C100620,PNKI,1644,2025-09-01
C100620,ZQKZJ,1826,2025-09-01
C100620,IDX,428,2025-09-01
C100620,KUYA,107,2025-09-01
C100620,LTGW,1630,2025-09-01
C100620,IRKXL,1425,2025-09-01
C100620,IMG,1400,2025-09-01
C100620,DTOT,429,2025-09-01
C100620,ETWH,25,2025-09-01
C100620,DBY,26,2025-09-01
C100621,FBYB,1714,2025-09-01
